"OTU" "name" "all" "AF_A" "AF_B" "AM_A" "AM_B" "AQ_A" "AQ_B" "AX_A" "AX_B" "BB_A" "BB_B" "BF_A" "BF_B" "BI_A" "BI_B" "BM_A" "BM_B" "BU_A" "BU_B" "BX_A" "BX_B"
"3744" 3744 "AX_B_34719_2_724*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3745" 3745 "AX_B_19630_2_317*" 16 0 0 0 0 0 0 5 8 0 0 0 0 0 0 0 0 0 3 0 0
"3746" 3746 "BU_A_79987_4_720*" 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0
"3747" 3747 "BM_A_14059_4_129*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3748" 3748 "BM_B_11756_4_490*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3749" 3749 "BX_A_127696_3_725*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3750" 3750 "BU_B_129897_4_882*" 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1
"3751" 3751 "AX_B_22143_2_486*" 8 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 1 0 0
"3752" 3752 "AX_B_29007_2_958*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3753" 3753 "AX_B_20792_2_398*" 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
"3754" 3754 "BF_A_10139_3_624*" 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"3755" 3755 "BM_B_4486_4_724*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3756" 3756 "BU_B_125146_4_342*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3757" 3757 "BM_B_29970_4_551*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3758" 3758 "BU_B_143774_4_20*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3759" 3759 "AX_B_37219_2_773*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3760" 3760 "BM_A_101_4_541*" 5 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0
"3761" 3761 "BM_A_6291_4_261*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3762" 3762 "AX_A_23475_2_559*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3763" 3763 "BM_A_1930_4_57*" 5 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 1 0 0
"3764" 3764 "AX_A_32061_2_77*" 50 0 0 0 0 0 0 10 8 0 0 1 5 0 0 7 0 9 7 2 1
"3765" 3765 "AX_B_16384_2_194*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3766" 3766 "AX_B_5782_2_976*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3767" 3767 "BU_B_112301_4_459*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3768" 3768 "AX_A_10225_2_244*" 3 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0
"3769" 3769 "BM_B_44036_4_775*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3770" 3770 "BU_A_84219_4_169*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3771" 3771 "AX_A_28883_2_519*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3772" 3772 "AX_B_16318_2_427*" 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
"3773" 3773 "AX_A_25189_2_661*" 29 0 0 0 0 0 0 11 4 0 1 1 0 1 0 2 4 3 1 0 1
"3774" 3774 "AX_A_8714_2_901*" 5 0 0 0 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0
"3775" 3775 "AX_A_24719_2_820*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3776" 3776 "BM_B_44095_4_23*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3777" 3777 "BU_A_85276_4_815*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3778" 3778 "BU_B_121616_4_554*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3779" 3779 "BF_A_24467_3_179*" 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"3780" 3780 "BU_A_79190_4_427*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3781" 3781 "AX_A_2847_2_987*" 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
"3782" 3782 "AX_A_17247_2_585*" 8 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 1 0 1 0 0
"3783" 3783 "AX_A_27000_2_184*" 21 0 0 0 0 0 0 7 5 0 0 1 3 0 0 1 2 1 1 0 0
"3784" 3784 "BU_A_98663_4_380*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3785" 3785 "AX_B_39380_2_988*" 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1
"3786" 3786 "AX_A_5288_2_65*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3787" 3787 "BM_A_10895_4_299*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3788" 3788 "AX_A_30179_2_261*" 16 0 0 0 0 0 0 6 3 0 0 0 0 0 0 0 0 3 2 1 1
"3789" 3789 "BX_A_142925_3_375*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3790" 3790 "BM_B_31787_4_60*" 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0
"3791" 3791 "BM_B_24713_4_8*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3792" 3792 "BU_B_131384_4_310*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3793" 3793 "BX_B_143223_3_266*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3794" 3794 "BF_B_5797_3_438*" 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
"3795" 3795 "AX_B_36634_2_67*" 31 0 0 0 0 0 0 5 12 0 0 3 3 0 0 2 1 2 2 0 1
"3796" 3796 "BU_A_90948_4_737*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
"3797" 3797 "AX_A_14136_2_508*" 3 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"3798" 3798 "BF_B_21940_3_102*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3799" 3799 "AX_B_7655_2_492*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3800" 3800 "BU_B_139737_4_751*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3801" 3801 "BU_B_119209_4_953*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3802" 3802 "AX_B_39074_2_3*" 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"3803" 3803 "AX_A_31477_2_868*" 10 0 0 0 0 0 0 3 3 0 0 0 0 0 0 1 1 1 0 1 0
"3804" 3804 "AX_A_22138_2_185*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3805" 3805 "AX_A_1910_2_853*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3806" 3806 "AX_B_24582_2_994*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3807" 3807 "AX_A_15803_2_317*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3808" 3808 "BU_B_123639_4_568*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3809" 3809 "AX_B_32396_2_622*" 13 0 0 0 0 0 0 1 3 0 0 0 2 0 0 2 1 1 2 0 1
"3810" 3810 "BM_B_30313_4_92*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3811" 3811 "AX_A_21077_2_330*" 7 0 0 0 0 0 0 4 2 0 0 0 0 0 0 1 0 0 0 0 0
"3812" 3812 "AX_B_24523_2_182*" 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"3813" 3813 "BX_B_59695_3_113*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3814" 3814 "BU_A_98597_4_94*" 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0
"3815" 3815 "BM_A_8616_4_24*" 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 2 0 0 1 0
"3816" 3816 "BB_B_831_3_171*" 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"3817" 3817 "BX_B_132542_3_930*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3818" 3818 "BM_B_5442_4_392*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"3819" 3819 "BM_B_48164_4_785*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3820" 3820 "BX_A_153948_3_876*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3821" 3821 "BU_A_83806_4_342*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3822" 3822 "BX_B_178466_3_92*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3823" 3823 "AX_B_6953_2_824*" 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0
"3824" 3824 "AX_B_7065_2_711*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3825" 3825 "AX_B_4101_2_715*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3826" 3826 "BF_B_13107_3_475*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3827" 3827 "AX_B_7885_2_33*" 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
"3828" 3828 "AX_B_33317_2_470*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3829" 3829 "AX_B_30086_2_813*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3830" 3830 "BU_B_124090_4_628*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3831" 3831 "AX_B_1948_2_553*" 8 0 0 0 0 0 0 3 4 0 0 0 0 0 0 0 0 1 0 0 0
"3832" 3832 "AX_B_11392_2_336*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3833" 3833 "AX_B_38319_2_967*" 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0
"3834" 3834 "AX_B_19326_2_257*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3835" 3835 "AX_B_38214_2_621*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3836" 3836 "AX_B_35625_2_166*" 20 0 0 0 0 0 0 13 7 0 0 0 0 0 0 0 0 0 0 0 0
"3837" 3837 "AX_A_454_2_66*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3838" 3838 "AX_B_11664_2_915*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3839" 3839 "AX_B_6705_2_997*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3840" 3840 "AX_A_18159_2_779*" 7 0 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 1 0 0 0
"3841" 3841 "BU_A_80178_4_667*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3842" 3842 "AX_A_11857_2_339*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3843" 3843 "BM_A_39351_4_1000*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3844" 3844 "AX_B_29161_2_559*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3845" 3845 "BU_B_148398_4_41*" 7 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 2 0 0
"3846" 3846 "AX_A_10528_2_597*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3847" 3847 "AX_A_25233_2_714*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3848" 3848 "BU_B_147227_4_786*" 5 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 1 0 0
"3849" 3849 "BF_B_6435_3_918*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3850" 3850 "BM_B_601_4_721*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3851" 3851 "BM_B_15365_4_147*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3852" 3852 "AX_B_6982_2_944*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3853" 3853 "BX_A_107024_3_535*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3854" 3854 "AX_A_31732_2_356*" 53 0 0 0 0 0 0 13 10 0 0 2 4 0 0 3 9 2 4 3 3
"3855" 3855 "AX_A_25455_2_954*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3856" 3856 "AX_A_3532_2_429*" 12 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 0 2 1 0 0
"3857" 3857 "AX_A_17385_2_472*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3858" 3858 "AX_B_41256_2_737*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3859" 3859 "AX_A_671_2_419*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3860" 3860 "AX_B_35091_2_272*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3861" 3861 "BF_A_13692_3_383*" 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"3862" 3862 "BM_A_35480_4_51*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3863" 3863 "AX_A_2189_2_800*" 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"3864" 3864 "AX_A_3207_2_535*" 16 0 0 0 0 0 0 5 6 0 0 0 0 0 0 1 2 1 0 1 0
"3865" 3865 "BF_B_4299_3_742*" 5 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 1 0 0 0
"3866" 3866 "AX_A_8402_2_315*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3867" 3867 "AX_B_11595_2_396*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3868" 3868 "BX_B_158392_3_435*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3869" 3869 "BU_A_70102_4_717*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3870" 3870 "BU_B_140172_4_871*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3871" 3871 "BX_B_235609_3_48*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3872" 3872 "BU_A_79810_4_434*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3873" 3873 "AX_A_894_2_652*" 10 0 0 0 0 0 0 5 1 0 0 1 0 0 0 1 0 0 0 1 1
"3874" 3874 "AX_B_9008_2_580*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3875" 3875 "BX_A_39891_3_297*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3876" 3876 "AX_A_29399_2_759*" 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
"3877" 3877 "AX_A_22765_2_312*" 11 0 0 0 0 0 0 4 2 0 0 0 0 0 0 1 4 0 0 0 0
"3878" 3878 "AX_A_7280_2_866*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3879" 3879 "AX_B_392_2_871*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3880" 3880 "AX_B_9508_2_407*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3881" 3881 "BU_A_66188_4_862*" 26 0 0 0 0 0 0 6 5 0 0 3 2 0 0 1 3 4 2 0 0
"3882" 3882 "AX_A_11842_2_46*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3883" 3883 "BU_B_127213_4_755*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3884" 3884 "BF_A_19508_3_784*" 20 0 0 0 0 0 0 6 3 0 0 2 1 0 0 3 1 2 0 1 1
"3885" 3885 "BX_A_34839_3_682*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3886" 3886 "AX_A_31205_2_861*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3887" 3887 "BF_B_18613_3_290*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3888" 3888 "AX_A_27246_2_131*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3889" 3889 "AX_B_40671_2_497*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3890" 3890 "AX_A_2688_2_528*" 4 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
"3891" 3891 "BU_B_124699_4_974*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3892" 3892 "AX_A_8293_2_548*" 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"3893" 3893 "AX_A_27282_2_657*" 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"3894" 3894 "AX_A_17766_2_945*" 13 0 0 0 0 0 0 6 4 0 0 0 0 0 0 0 0 1 2 0 0
"3895" 3895 "BU_B_118738_4_141*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3896" 3896 "AX_A_8320_2_428*" 11 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 1 1 0 0
"3897" 3897 "BF_A_1597_3_891*" 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"3898" 3898 "BU_B_149880_4_394*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3899" 3899 "BX_A_141041_3_315*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3900" 3900 "AX_A_2177_2_108*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3901" 3901 "AX_A_30348_2_321*" 24 0 0 0 0 0 0 9 6 0 0 0 0 0 0 4 3 1 0 1 0
"3902" 3902 "AX_A_17528_2_825*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3903" 3903 "AX_B_34717_2_897*" 3 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0
"3904" 3904 "AX_A_6097_2_432*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3905" 3905 "AX_A_12187_2_60*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3906" 3906 "AX_B_8073_2_845*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3907" 3907 "AX_A_28088_2_212*" 27 0 0 0 0 0 0 10 5 0 0 0 1 0 0 3 4 2 1 1 0
"3908" 3908 "AX_B_39119_2_582*" 8 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 1 1 0 0 0
"3909" 3909 "AX_A_25496_2_322*" 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"3910" 3910 "AX_A_2960_2_934*" 5 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 0 0
"3911" 3911 "AX_A_7848_2_647*" 4 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0
"3912" 3912 "AX_B_18033_2_635*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3913" 3913 "AX_B_27765_2_12*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3914" 3914 "AX_A_10364_2_996*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3915" 3915 "BF_B_5562_3_371*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3916" 3916 "AX_A_27381_2_883*" 12 0 0 0 0 0 0 3 5 0 0 0 0 0 0 0 1 2 1 0 0
"3917" 3917 "BU_B_113146_4_233*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3918" 3918 "AX_A_28402_2_565*" 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
"3919" 3919 "AX_A_12309_2_579*" 14 0 0 0 0 0 0 4 5 0 0 0 0 0 0 1 0 2 0 1 1
"3920" 3920 "AX_A_5862_2_771*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3921" 3921 "AX_A_12651_2_992*" 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0
"3922" 3922 "AX_B_2392_2_560*" 7 0 0 0 0 0 0 0 3 0 0 0 2 0 0 2 0 0 0 0 0
"3923" 3923 "AX_A_3892_2_722*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3924" 3924 "BM_B_31565_4_233*" 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0
"3925" 3925 "AX_B_31289_2_661*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3926" 3926 "BM_A_17832_4_213*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3927" 3927 "AX_B_39793_2_17*" 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"3928" 3928 "AX_A_21010_2_270*" 10 0 0 0 0 0 0 3 4 0 0 1 0 0 0 0 0 2 0 0 0
"3929" 3929 "BM_B_23112_4_905*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
"3930" 3930 "AX_A_28014_2_92*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3931" 3931 "BX_A_147018_3_968*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3932" 3932 "BX_B_179249_3_505*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"3933" 3933 "BX_A_148582_3_223*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3934" 3934 "AX_B_21340_2_6*" 6 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 2 0 0
"3935" 3935 "AX_B_17340_2_275*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3936" 3936 "BU_B_133418_4_723*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"3937" 3937 "AX_B_28578_2_86*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3938" 3938 "AX_B_34289_2_950*" 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3939" 3939 "AX_B_20822_2_917*" 6 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 1 0 0
"3940" 3940 "AX_B_6517_2_817*" 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
"3941" 3941 "BF_B_12944_3_69*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3942" 3942 "BX_A_48120_3_844*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3943" 3943 "BM_A_19512_4_767*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3944" 3944 "AX_A_25824_2_735*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3945" 3945 "BF_B_2654_3_926*" 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"3946" 3946 "AX_A_1043_2_133*" 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"3947" 3947 "BU_A_96432_4_366*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"3948" 3948 "BF_A_26008_3_55*" 4 0 0 0 0 0 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0
"3949" 3949 "BM_B_223_4_601*" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
"3950" 3950 "BU_B_163220_4_856*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3951" 3951 "BX_A_164195_3_625*" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3952" 3952 "BB_A_14818_3_505*" 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3953" 3953 "BB_A_7699_3_398*" 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3954" 3954 "BB_A_15253_3_173*" 2 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
"3955" 3955 "BF_A_5079_3_590*" 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"3956" 3956 "BF_B_16776_3_527*" 5 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 0 0 0 0 0
